,,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
,,mean,mean,mean,mean
State,Year,,,,
New Jersey,2015,15.023080195918322,0.024570387755101935,0.292289215646258,0.2842198435374161
New Mexico,2011,13.406795132956153,0.03271685289957569,0.40403363366336653,0.20552209476661945
New Mexico,2012,13.742087632311994,0.03196546796657381,0.6469370766016728,0.18437641922005524
New Mexico,2013,11.770744002789387,0.03306059414225942,0.789340518828451,0.21493143654114422
New Mexico,2014,11.614180335187799,0.03088337134909579,0.5355299916550765,0.22087208136300415
New Mexico,2015,11.18275251988638,0.02984992045454539,0.6866199644886364,0.229498055397727
New York,2000,23.1671911774707,0.021251528692879836,7.182328001594027,0.4624690855472896
New York,2001,25.031920218513626,0.02093624254561631,7.795533376724546,0.49343594882064956
New York,2002,23.964214887710924,0.022017362409638534,6.823424346987941,0.4418202024096385
New York,2003,22.882432662291766,0.021157818778394778,7.447009673902062,0.5295775537607249
New York,2004,20.89026436152892,0.02111687792848345,6.997804568927248,0.4365447546239197
New York,2005,21.335947024497784,0.022630218520333135,7.351623626653641,0.3996898402743737
New York,2006,19.239111933253895,0.02370131903059191,4.69935854827178,0.3193869876837464
New York,2007,18.541223912418463,0.023019917647058807,4.960159861764724,0.36619991013071274
New York,2008,16.704222550000022,0.024348337499999845,4.54856282256945,0.315404801388883
New York,2009,12.976843763190155,0.02520273496932523,3.345175070245373,0.24013863190183238
New York,2010,12.980506333598782,0.028120914012738932,3.039181735668799,0.3049239156050897
New York,2011,13.088026804234882,0.025910588094286903,2.483608524370752,0.2776308078306028
New York,2012,18.094765563611404,0.024573976744185964,2.5156718166894647,0.3434708255813967
New York,2013,17.91965873786402,0.024628091539528437,1.8067857808599221,0.3056751373092939
New York,2014,16.920592256302573,0.024053095238095255,1.4327756841736676,0.27494524369748
New York,2015,17.16599353867408,0.023756726519336965,1.0049649689226547,0.2618832589779015
New York,2016,17.847472824267797,0.023971518828451915,1.0514274393305456,0.2936439079497898
North Carolina,2000,15.173354588397789,0.034652389502762414,3.6605650524861924,0.6182475414364644
North Carolina,2001,13.85361430094045,0.03374668025078378,3.2804240799373003,0.5399078025078368
North Carolina,2002,12.26552098017623,0.0371352819383259,2.7364961332599202,0.43254522687224595
North Carolina,2003,11.956116214043066,0.030765832389580965,2.889653042468854,0.48578629218572944
North Carolina,2004,10.630065490430601,0.03078501196172253,2.369893836124398,0.4299048995215303
North Carolina,2005,12.433632451162758,0.03203882790697675,2.1561983906976736,0.5177355674418597
North Carolina,2006,12.285188430555568,0.03240122222222232,2.6581683935185216,0.40357354861111083
North Carolina,2007,13.916445365013692,0.029454453168044032,2.9402462073002766,0.3752893650137738
North Carolina,2008,11.20820337190089,0.028049355371900918,2.0702668746556494,0.32285143663911753
North Carolina,2009,9.851958402857155,0.02592146571428568,0.802151499999999,0.293876041428571
North Carolina,2010,11.689251356741574,0.02840465730337063,0.9044115351123624,0.3286665042134829
North Carolina,2011,9.9951739226442,0.029280112517580986,0.5708105450070311,0.3389694142053429
North Carolina,2012,8.671511397727276,0.028014240259740062,0.23376943749999915,0.2804061826298695
North Carolina,2013,8.482232184659129,0.02543567329545449,0.2538279133522726,0.288644733664773
North Carolina,2014,7.744522128651322,0.026798354257302728,0.3319869900559366,0.26944820696084654
North Carolina,2015,6.945403845499622,0.026819333097094177,0.27141563465627266,0.2589398972360037
North Carolina,2016,7.4712138382978734,0.029335038297872314,0.23583964468085125,0.2472361042553186
North Dakota,2008,5.3477361690962235,0.024832457725947443,0.19270831778425654,0.17317455685131142
North Dakota,2009,4.921614116343481,0.02520029916897513,0.267746181440443,0.1657442216066472
North Dakota,2010,5.418301605479465,0.02645503287671228,0.281607457534247,0.1718779232876708
North Dakota,2011,4.477427017441871,0.025588098837209295,0.27706504796511566,0.16514726598837154
North Dakota,2012,4.581983247252721,0.025031936813186818,0.2248054945054945,0.17415960164835106
North Dakota,2013,4.762328991999997,0.02930984399999998,0.2160618260000002,0.1555206759999996
North Dakota,2014,4.481842769105692,0.027108730081300804,0.15634254227642283,0.161114359349593
North Dakota,2015,4.2990242674772245,0.024690896656534962,0.12183230395136774,0.17179530243161042
North Dakota,2016,4.671009923076932,0.025867692307692286,0.24749544505494528,0.18592069780219816
Ohio,2009,4.50915114071857,0.028097691616766382,2.7282798727544932,0.33627723652694613
Ohio,2010,5.079082437158467,0.03808820765027315,1.4739800683060122,0.3226091612021855
Ohio,2011,14.719710548501729,0.02495075215845626,4.610093956830879,0.28470554393092823
Ohio,2012,13.829280486876629,0.023369489501312284,3.110030160761163,0.2771736692913391
Ohio,2013,12.638240598859287,0.02342930703422054,2.315379180608368,0.24290124429658053
Ohio,2014,12.016027368129357,0.023705387066974594,2.262784156581995,0.24845723949191922
Ohio,2015,12.478634697078405,0.02392558585340847,2.2220453856996407,0.2700671330087157
Ohio,2016,9.760795330555565,0.025508180555555576,1.6869930083333369,0.2786567430555552
Oklahoma,2000,4.770656379182161,0.03732450743494419,0.8520764553903354,0.04797740148698887
Oklahoma,2001,8.271933951394404,0.03431609083665341,1.0042250478087629,0.03336790996015929
Oklahoma,2002,6.610263726384361,0.03125879261672092,1.0158369728555905,0.06006782464712246
Oklahoma,2003,6.296427039007111,0.035488258865248264,1.0501872535460983,0.04223654669030737
Oklahoma,2004,5.396609140934294,0.03247035312747431,0.9094590989707021,0.015515440221694472
Oklahoma,2005,8.13478026585366,0.03396279024390247,0.4126972878048778,0.016906630487804893
Oklahoma,2006,7.8733028659003645,0.030522582375479005,1.9068094252873569,0.11229207088122606
Oklahoma,2007,7.787240848594752,0.026173961922030795,0.6539768912058035,0.20699953445149585
Oklahoma,2008,6.230807606321843,0.02659176724137925,0.5917958721264369,0.1523881774425285
Oklahoma,2009,6.454745428571412,0.028389079957356057,0.6540591551172729,0.21855865458422088
Oklahoma,2010,6.441627653771769,0.029254605415860738,0.793962387814311,0.2178528022243707
Oklahoma,2011,6.743543981755994,0.0358186499429875,0.8421996271379689,0.2281006778791354
Oklahoma,2012,6.482661610328666,0.032623923122065905,0.4582978750000003,0.16874380311032902
Oklahoma,2013,6.744320405817171,0.030170722991689672,0.34730523545706377,0.1724958303324099
Oklahoma,2014,6.0227435988023945,0.02989889071856286,0.1692734401197608,0.1570943330838328
Oklahoma,2015,7.805979408988764,0.026096294382022638,0.693180137078651,0.23957214044943817
Oklahoma,2016,8.125384904109598,0.02568779452054795,1.4898447945205473,0.2775481917808218
Oregon,2007,11.425320463203457,0.01761210822510831,1.1652148636363648,0.33053055844155826
Oregon,2008,10.95249708841465,0.019139314024390234,0.9716905564024407,0.33621495579268335
Oregon,2009,10.359543484149873,0.01925165129682991,1.6073562622478352,0.3244238429394809
Oregon,2010,9.054466978082166,0.019020553424657576,1.338063201369862,0.32446619863013676
Oregon,2011,9.132214090062119,0.018564717391304334,0.7425561102484463,0.33689557142857035
Oregon,2012,9.063791746913585,0.021104802469135805,0.6284328317901247,0.29614888425925867
Oregon,2013,9.730130672672683,0.017591111111111078,1.0765544954954958,0.2922472357357347
Oregon,2014,8.553654308845566,0.02088637781109446,0.8413214002998489,0.24234000149924978
Oregon,2015,9.187567528767092,0.019680350684931493,0.4662645260273974,0.2751505698630138
Pennsylvania,2000,16.130557786367028,0.024540702556158214,5.154716495584793,0.3025496960495742
Pennsylvania,2001,15.96563053802421,0.027188432785374035,5.269352699032093,0.32083088938392945
Pennsylvania,2002,14.585166641840281,0.028253973774913857,5.051256175558207,0.26063189614866167
Pennsylvania,2003,14.06098984939209,0.02534669878419444,4.913716502659562,0.2661144247720355
Pennsylvania,2004,13.626997859384405,0.02440713050694052,4.591875559067577,0.32630518964996774
Pennsylvania,2005,13.449164729733788,0.027749322358794258,5.491304976148657,0.21349479060579413
Pennsylvania,2006,12.460241873918253,0.02740702595797256,5.0030288249553925,0.23131111962642328
Pennsylvania,2007,12.142219613172001,0.028704102822580707,5.170531890322562,0.2380835786962391
Pennsylvania,2008,11.101861499021652,0.027023814529802785,3.9792499131994195,0.18491549100039306
Pennsylvania,2009,10.6518208836627,0.025312007236292615,3.5445857933481686,0.23536362468689184
Pennsylvania,2010,10.94291599555006,0.028052498393078065,2.9196113426452572,0.26829531569839427
Pennsylvania,2011,11.238375840566565,0.024840284002179056,2.1361014839295467,0.23196090294171037
Pennsylvania,2012,11.092222734551365,0.02455810926025413,2.190938877216549,0.2225392241626376
Pennsylvania,2013,9.623867809705315,0.024817554072790186,2.100690687868296,0.16630085788561697
Pennsylvania,2014,9.266645783291748,0.026065943890274355,2.254288904239402,0.18998169201995163
Pennsylvania,2015,6.997646953524609,0.027685623518402962,1.3503994457267645,0.1732895254210859
Pennsylvania,2016,7.415981063157899,0.02791888571428576,1.0580259293233072,0.09498146691729299
Rhode Island,2011,5.383758893939392,0.030740999999999963,0.16170763636363653,0.19079410227272736
Rhode Island,2012,6.288014812133078,0.031461733855185844,0.6513003933463781,0.2194728356164379
Rhode Island,2013,7.559365497175131,0.0298939237288137,0.6920374844632766,0.22364633615819207
Rhode Island,2014,7.303875299860515,0.02915856764295678,0.6172900097628996,0.22903997768479703
Rhode Island,2015,7.640185122222213,0.029185163888888876,0.3330224111111119,0.2316014569444437
Rhode Island,2016,7.740604504132238,0.032333685950413193,0.3658904958677689,0.23415871900826507
South Carolina,2003,2.355526345454541,0.03203885454545459,0.7008374045454544,0.26056556818181814
South Carolina,2006,2.0479737068965496,0.03352768965517246,1.2169430718390792,0.14434892528735582
South Carolina,2007,2.030434320132013,0.03238223432343229,0.8810214438943899,0.1308132326732669
South Carolina,2008,1.7397764643962852,0.03082974303405577,0.8244518421052629,0.12765559752321878
South Carolina,2009,1.450361574394462,0.02897945674740483,0.5427266782006933,0.0662947923875431
South Carolina,2010,1.4259290818965524,0.03257925862068965,0.6528509504310347,0.08661570043103448
South Carolina,2016,9.31217068965516,0.029760551724137947,0.23128932758620688,0.15805722413793105
South Dakota,2011,6.187938959097303,0.030389317348377944,0.43378950775740405,0.19053938928067687
South Dakota,2012,6.237231801369868,0.03163196438356168,0.4767846363013689,0.19236813561643787
South Dakota,2013,4.065520119885119,0.03106974946159359,0.42917289770279643,0.16368686862886092
South Dakota,2014,5.041007641350209,0.031174499296765103,0.7045552025316449,0.18765247538677846
South Dakota,2015,4.731271003252032,0.02408431382113821,0.3654825406504074,0.19465870569105603
Tennessee,2002,3.08569240821918,0.03387180273972599,1.2277952739726,1.0
Tennessee,2003,4.821396421568629,0.03420176470588236,1.309253348039216,1.0
Tennessee,2008,1.250008350282484,0.035084627118644005,1.3559292655367234,0.20531837288135618
Tennessee,2009,0.7605121170886076,0.03865249050632907,0.6942489620253228,0.16378347943037885
Tennessee,2010,0.8958425559566805,0.04434198916967497,0.8818676046931411,0.17877123826714772
Tennessee,2015,0.7755725399568039,0.037548589632829324,0.10159327645788312,0.16721855291576634
Tennessee,2016,1.011591173913044,0.03796459006211183,0.1368034689440994,0.18619083850931728
Texas,2000,16.346747500994017,0.024589549204771403,2.726069095675944,0.4366681714711747
Texas,2001,16.241309458959492,0.0259672069364163,1.7270888770712878,0.38469137456647445
Texas,2002,16.09399855229081,0.028803292330677167,0.36111101568725046,0.340581887450199
Texas,2003,15.609971177159672,0.027017634333821535,2.0365091941800846,0.46008298901903255
Texas,2004,13.785695002874617,0.024734403521379712,2.010291317103843,0.3438015738411766
Texas,2005,13.879088825776531,0.027121767940021173,2.2697776960014275,0.31472340057122367
Texas,2006,13.523946258084814,0.025674212244897875,1.8484827792778622,0.2621536309262165
Texas,2007,13.107004495880556,0.02428304119464469,1.2479192559217287,0.22921194953655746
Texas,2008,10.624742532339297,0.024720010477533808,0.7728803574450965,0.22406947551883055
Texas,2009,8.671117821718283,0.023980757853131193,0.6684406135843529,0.20013256875389593
Texas,2010,10.823314394742109,0.025233743079068005,0.8289956869149584,0.2281135470025811
Texas,2011,10.374971843638876,0.02757172353202831,0.6344638368549779,0.1984267882562181
Texas,2012,10.31644528457504,0.027163398530954695,0.5638771177334692,0.18251485414479623
Texas,2013,9.571832681389168,0.026478036865538946,0.38636808459483635,0.17551323161174656
Texas,2014,9.534497269022216,0.025291486446064656,0.32398238801645407,0.1783381567582628
Texas,2015,9.252532879310294,0.024903591577162248,0.2583059338609384,0.20762916153192917
Texas,2016,10.357078990476175,0.026514834285714342,0.3216947799999995,0.22726722000000313
Utah,2011,18.20191779501382,0.027011418282548452,0.9578963753462582,0.3460753171745153
Utah,2012,8.553960392510389,0.036994091539528505,0.22075977531206714,0.37731757628294005
Utah,2013,12.847583547283788,0.034558434607645974,0.27509715694164977,0.3318700985915495
Utah,2014,14.296005786624239,0.02741368152866229,0.4842702101910827,0.32878861624203726
Utah,2015,16.98169298023717,0.027733814229248976,0.25112183596837956,0.3603385652173915
Utah,2016,31.515873142857128,0.013307619047619049,0.6617261666666667,0.5151339999999999
Virginia,2000,17.915558894736904,0.02260862175962284,9.042594210133542,0.6444279135899457
Virginia,2006,13.026680567967103,0.025570743737166463,3.9241712917864446,0.4709962102669408
Virginia,2007,11.786961742120349,0.02976913753581654,3.8227723920725833,0.43669014995224564
Virginia,2008,9.988765413111329,0.026879800728407923,2.9812686272112376,0.3485645088449544
Virginia,2009,11.938866516579415,0.026451439790575928,2.6542200890052414,0.32280984904013993
Virginia,2010,10.016854248538,0.034726900584795196,1.4803340657894721,0.11849147953216353
Virginia,2011,7.925899977813004,0.0331635372424722,0.6147287321711563,0.28920982171156817
Virginia,2012,7.994418603857555,0.03105734272997039,0.5689378241839768,0.2504158249258148
Virginia,2013,7.044391261904766,0.027440159090909164,0.5374829853896124,0.26580988041125386
Virginia,2014,5.253935297297296,0.029965174880763033,0.5802864825119245,0.26072070826708965
Virginia,2015,5.4428425258397795,0.029290275193798346,0.38769870090439107,0.2677839709302298
Virginia,2016,10.320662866666662,0.022907900000000016,0.5506167166666669,0.2918260166666666
Washington,2013,11.611419756756764,0.015162108108108096,1.0791548108108107,0.1813886216216215
Washington,2014,8.86268676190476,0.029978190476190485,0.26370826190476176,0.2083429761904761
Washington,2015,9.67258483333332,0.02146849404761903,0.8137348839285707,0.20347927976190486
Washington,2016,14.73053810344828,0.01590124137931035,0.20271648275862056,0.2743267413793102
Wisconsin,2006,14.7652431034483,0.023081554597701094,2.625670935344824,0.35359729166666953
Wisconsin,2007,17.253054774193544,0.015142419354838694,2.4937418225806454,0.3148375483870966
Wyoming,2007,1.7338185817174512,0.040416204986149576,1.0227835249307489,0.16672266481994433
Wyoming,2008,2.2701783826366615,0.039817488745980685,0.5443959228295822,0.06605486816720255
Wyoming,2011,4.168865709030102,0.03789019063545155,0.16421362374581844,0.12308288405797116
Wyoming,2012,3.9003479291666583,0.03704996249999995,0.2786480902777781,0.21128074861111154
Wyoming,2013,4.13689399860531,0.039276906555090633,0.20484122524407197,0.05276451882845208
Wyoming,2014,2.993313720368229,0.03730298043728423,0.21762683831990862,0.027999284234752685
Wyoming,2015,3.044855312906224,0.03661506220984224,0.24692582451253448,0.04624513556174561
Wyoming,2016,3.425564388888893,0.03914851111111106,-0.03359571666666666,0.09247769444444467
